docId,filename,top topics, and contribution to doc ...
219,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xij,2,0.407,5,0.296,1,0.111,4,0.093,3,0.093
220,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xik,5,0.400,1,0.400,3,0.200
221,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xil,2,0.333,5,0.238,3,0.190,1,0.190,4,0.048
222,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xim,3,0.345,5,0.262,2,0.159,4,0.145,1,0.090
223,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xin,2,0.504,5,0.196,3,0.142,4,0.096,1,0.062
224,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xio,3,0.351,2,0.321,1,0.137,5,0.099,4,0.092
225,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xip,2,0.477,1,0.246,4,0.231,5,0.031,3,0.015
226,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xiq,4,0.333,2,0.333,1,0.333
227,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xir,2,0.488,5,0.244,4,0.168,1,0.068,3,0.032
228,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xis,2,0.728,5,0.116,4,0.110,1,0.040
229,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xit,2,0.362,3,0.276,5,0.190,4,0.103,1,0.069
230,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xiu,2,0.732,1,0.098,4,0.085,5,0.067,3,0.018
231,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xiv,2,0.655,5,0.168,4,0.108,1,0.064
232,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xiw,3,0.375,2,0.317,5,0.125,1,0.115,4,0.067
233,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xix,2,0.721,5,0.115,4,0.115,1,0.033,3,0.016
234,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xiy,2,0.480,3,0.299,5,0.123,1,0.053,4,0.045
235,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xiz,2,0.674,4,0.209,5,0.047,1,0.047,3,0.023
236,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xja,2,0.787,4,0.120,1,0.056,5,0.023,3,0.014
237,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjb,2,0.706,5,0.088,4,0.088,1,0.088,3,0.029
238,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjc,2,0.946,4,0.027,3,0.027
239,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjd,2,0.678,5,0.154,4,0.086,1,0.062,3,0.021
240,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xje,2,0.833,4,0.146,3,0.021
241,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjf,2,0.622,4,0.256,1,0.061,5,0.049,3,0.012
242,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjg,2,0.623,4,0.255,5,0.066,1,0.047
243,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjh,2,0.601,5,0.158,4,0.148,1,0.082,3,0.011
244,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xji,2,0.646,5,0.146,4,0.122,1,0.085
245,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjj,2,0.645,5,0.106,4,0.106,3,0.085,1,0.057
246,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjk,2,0.618,4,0.176,1,0.176,5,0.029
247,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjl,2,0.515,4,0.212,1,0.212,3,0.061
248,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjm,2,0.388,4,0.200,5,0.188,1,0.165,3,0.059
249,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjn,2,0.415,4,0.229,5,0.153,3,0.102,1,0.102
250,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjo,2,0.568,4,0.297,3,0.081,5,0.027,1,0.027
251,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjp,2,0.730,4,0.111,1,0.087,3,0.048,5,0.024
252,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjq,2,0.782,4,0.090,3,0.051,1,0.051,5,0.026
253,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjr,2,0.540,5,0.175,4,0.175,1,0.079,3,0.032
254,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjs,2,0.700,4,0.140,5,0.080,1,0.070
255,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjt,2,0.769,4,0.192,5,0.013,3,0.013,1,0.013
256,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xju,2,0.810,4,0.131,1,0.036,5,0.012,3,0.012
257,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjv,2,0.860,5,0.047,4,0.047,3,0.023,1,0.023
258,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjw,2,0.596,5,0.170,4,0.149,1,0.064,3,0.021
259,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjx,2,0.333,4,0.222,1,0.222,5,0.111,3,0.111
260,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjy,2,0.588,4,0.206,5,0.147,1,0.059
261,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjz,2,0.822,4,0.068,5,0.051,1,0.051
262,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xka,2,0.733,5,0.111,4,0.067,3,0.044,1,0.044
263,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkb,3,0.788,4,0.121,5,0.061,2,0.030
264,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkc,2,0.538,3,0.193,4,0.135,5,0.111,1,0.023
265,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkd,2,0.679,4,0.136,5,0.099,1,0.062,3,0.025
266,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xke,2,0.446,3,0.209,5,0.162,4,0.096,1,0.087
267,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkf,2,0.488,4,0.222,1,0.136,5,0.123,3,0.031
268,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkg,2,0.544,5,0.190,1,0.152,4,0.101,3,0.013
269,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkh,2,0.545,4,0.170,1,0.133,5,0.103,3,0.048
270,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xki,2,0.500,5,0.273,4,0.091,3,0.091,1,0.045
271,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkj,2,0.558,3,0.151,4,0.136,5,0.101,1,0.054
272,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkk,2,0.432,4,0.260,3,0.112,5,0.105,1,0.091
273,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkl,3,0.418,2,0.367,4,0.133,5,0.041,1,0.041
274,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkm,2,0.807,4,0.091,5,0.080,1,0.023
275,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkn,2,0.595,4,0.241,5,0.082,1,0.068,3,0.014
276,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xko,2,0.747,5,0.139,4,0.060,1,0.030,3,0.024
277,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkp,2,0.642,5,0.226,1,0.075,4,0.028,3,0.028
278,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkq,2,0.598,5,0.163,1,0.152,4,0.076,3,0.011
279,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkr,2,0.692,5,0.115,4,0.115,1,0.077
280,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xks,2,0.587,5,0.136,4,0.120,1,0.082,3,0.076
281,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkt,2,0.446,4,0.188,5,0.146,1,0.138,3,0.082
282,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xku,2,0.576,4,0.203,1,0.108,3,0.076,5,0.038
283,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkv,1,0.379,2,0.227,3,0.182,5,0.121,4,0.091
284,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkw,2,0.415,4,0.217,5,0.151,3,0.113,1,0.104
285,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkx,2,0.484,4,0.213,5,0.172,1,0.107,3,0.025
286,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xky,1,0.400,3,0.300,2,0.300
287,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkz,2,0.627,5,0.167,4,0.098,1,0.059,3,0.049
288,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xla,2,0.343,1,0.257,5,0.243,4,0.086,3,0.071
289,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlb,2,0.750,4,0.194,1,0.042,3,0.014
290,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlc,2,0.677,1,0.152,4,0.071,5,0.061,3,0.040
291,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xld,2,0.742,5,0.151,1,0.075,4,0.022,3,0.011
292,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xle,2,0.435,5,0.274,1,0.177,3,0.065,4,0.048
293,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlf,3,0.413,2,0.278,4,0.130,5,0.093,1,0.086
294,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlg,3,0.801,2,0.063,1,0.061,4,0.040,5,0.035
295,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlh,3,0.449,5,0.216,2,0.211,4,0.087,1,0.038
296,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xli,4,0.353,5,0.294,2,0.147,1,0.147,3,0.059
297,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlj,2,0.523,5,0.244,4,0.105,1,0.093,3,0.035
298,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlk,2,0.467,1,0.267,5,0.133,4,0.067,3,0.067
299,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xll,2,0.380,3,0.328,5,0.118,4,0.109,1,0.066
300,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlm,2,0.373,4,0.347,1,0.133,5,0.120,3,0.027
301,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xln,2,0.593,5,0.119,4,0.110,3,0.093,1,0.085
302,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlo,2,0.738,5,0.126,4,0.068,1,0.042,3,0.026
303,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlp,2,0.507,5,0.186,3,0.152,1,0.088,4,0.068
304,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlq,2,0.460,5,0.212,3,0.135,4,0.109,1,0.084
305,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlr,4,0.281,5,0.273,2,0.223,1,0.182,3,0.041
306,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xls,2,0.359,5,0.269,4,0.168,1,0.103,3,0.101
307,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlt,2,0.424,5,0.241,3,0.123,1,0.123,4,0.089
308,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlu,2,0.446,5,0.277,4,0.157,3,0.072,1,0.048
309,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlv,2,0.379,5,0.305,1,0.133,4,0.126,3,0.058
310,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlw,3,0.353,2,0.235,4,0.212,5,0.129,1,0.071
311,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlx,1,0.349,2,0.327,4,0.194,5,0.079,3,0.050
312,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xly,1,0.620,5,0.172,2,0.113,4,0.058,3,0.037
313,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlz,1,0.263,4,0.248,2,0.240,5,0.198,3,0.050
314,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xma,5,0.337,2,0.240,1,0.233,4,0.112,3,0.078
315,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmb,5,0.330,1,0.237,4,0.186,2,0.139,3,0.108
316,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmc,3,0.292,5,0.285,1,0.164,2,0.147,4,0.112
317,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmd,1,0.314,4,0.254,5,0.213,3,0.124,2,0.095
318,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xme,2,0.469,5,0.160,4,0.145,3,0.133,1,0.094
319,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmf,5,0.351,2,0.336,4,0.181,1,0.080,3,0.053
320,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmg,5,0.366,4,0.268,2,0.195,1,0.171
321,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmh,5,0.415,2,0.260,4,0.146,1,0.138,3,0.041
322,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmi,2,0.312,4,0.259,5,0.200,1,0.165,3,0.065
323,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmj,4,0.331,3,0.210,5,0.206,2,0.160,1,0.093
324,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmk,3,0.769,5,0.083,1,0.065,2,0.046,4,0.037
325,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xml,4,0.321,5,0.277,2,0.196,1,0.134,3,0.071
326,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmm,3,0.335,2,0.252,5,0.211,4,0.119,1,0.083
327,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmn,3,0.461,5,0.257,4,0.150,1,0.102,2,0.030
328,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmo,5,0.357,4,0.216,2,0.179,1,0.159,3,0.089
329,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmp,5,0.426,2,0.298,1,0.170,4,0.106
330,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmq,5,0.390,4,0.225,2,0.221,1,0.086,3,0.079
331,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmr,2,0.337,5,0.281,4,0.180,1,0.157,3,0.045
332,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xms,3,0.444,5,0.201,1,0.135,2,0.132,4,0.088
333,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmt,3,0.869,1,0.052,4,0.039,2,0.022,5,0.017
334,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmu,3,0.830,5,0.085,1,0.035,2,0.028,4,0.021
335,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmv,2,0.481,3,0.185,5,0.157,4,0.120,1,0.056
336,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmw,2,0.521,4,0.173,5,0.171,3,0.078,1,0.057
337,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmx,2,0.365,5,0.207,3,0.148,1,0.144,4,0.137
338,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmy,4,0.300,1,0.300,5,0.200,3,0.200
339,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmz,5,0.340,1,0.255,4,0.149,2,0.149,3,0.106
340,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xna,1,0.407,5,0.186,4,0.186,3,0.111,2,0.111
341,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnb,2,0.512,5,0.209,1,0.140,4,0.093,3,0.047
342,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnc,3,0.462,5,0.154,4,0.154,1,0.154,2,0.077
343,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnd,4,0.420,2,0.265,1,0.188,5,0.085,3,0.043
344,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xne,1,0.271,5,0.237,4,0.232,2,0.232,3,0.028
345,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnf,4,0.317,2,0.302,5,0.190,1,0.159,3,0.032
346,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xng,4,0.400,2,0.250,1,0.220,5,0.091,3,0.039
347,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnh,1,0.629,5,0.238,4,0.086,2,0.029,3,0.019
348,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xni,4,0.438,2,0.198,1,0.172,5,0.110,3,0.082
349,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnj,4,0.441,1,0.246,2,0.159,5,0.080,3,0.074
350,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnk,4,0.711,2,0.105,1,0.096,3,0.050,5,0.038
351,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnl,5,0.386,1,0.386,4,0.108,3,0.084,2,0.036
352,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnm,3,0.308,5,0.269,1,0.192,4,0.154,2,0.077
353,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnn,5,0.452,1,0.226,4,0.194,3,0.065,2,0.065
354,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xno,4,0.623,2,0.163,1,0.110,5,0.053,3,0.050
355,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnp,4,0.286,2,0.245,1,0.224,5,0.122,3,0.122
356,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnq,4,0.500,1,0.500
357,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnr,4,0.664,1,0.120,2,0.103,3,0.079,5,0.034
358,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xns,4,0.642,1,0.141,2,0.116,3,0.071,5,0.030
359,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnt,1,0.308,5,0.293,4,0.183,2,0.171,3,0.046
360,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnu,2,0.363,5,0.287,1,0.175,4,0.162,3,0.013
361,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnv,2,0.559,5,0.235,1,0.118,4,0.076,3,0.012
362,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnw,3,0.714,4,0.150,5,0.060,1,0.060,2,0.015
363,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnx,5,0.478,2,0.280,4,0.118,1,0.105,3,0.018
364,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xny,5,0.632,4,0.110,2,0.110,1,0.090,3,0.058
365,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnz,5,0.607,1,0.143,2,0.125,4,0.118
366,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoa,5,0.407,2,0.222,4,0.204,1,0.148,3,0.019
367,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xob,5,0.534,2,0.172,1,0.160,4,0.101,3,0.034
368,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoc,4,0.538,5,0.302,2,0.075,1,0.066,3,0.019
369,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xod,5,0.402,4,0.309,1,0.126,2,0.121,3,0.041
370,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoe,5,0.343,4,0.321,2,0.181,1,0.141,3,0.014
371,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xof,2,0.397,5,0.256,4,0.154,1,0.154,3,0.038
372,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xog,4,0.367,2,0.295,1,0.171,5,0.145,3,0.022
373,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoh,4,0.704,2,0.136,5,0.083,1,0.073
374,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoi,4,0.569,2,0.175,5,0.169,1,0.069,3,0.019
375,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoj,4,0.583,5,0.178,2,0.137,1,0.083,3,0.019
376,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xok,4,0.508,2,0.288,5,0.147,1,0.047,3,0.010
377,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xol,4,0.430,1,0.228,5,0.177,2,0.165
378,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xom,4,0.376,1,0.239,5,0.220,2,0.165
379,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xon,4,0.463,1,0.259,5,0.154,2,0.099,3,0.025
380,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoo,4,0.386,5,0.290,2,0.153,1,0.153,3,0.017
381,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xop,4,0.392,5,0.253,1,0.193,2,0.139,3,0.024
382,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoq,1,0.636,4,0.152,5,0.091,3,0.061,2,0.061
383,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xor,1,0.383,5,0.300,4,0.200,3,0.117
384,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xos,5,0.412,1,0.258,4,0.135,2,0.131,3,0.064
385,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xot,1,0.490,3,0.172,4,0.166,5,0.131,2,0.041
386,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xou,3,0.623,1,0.240,5,0.075,2,0.042,4,0.021
387,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xov,1,0.391,3,0.263,4,0.203,5,0.083,2,0.060
388,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xow,1,0.697,4,0.139,3,0.082,5,0.048,2,0.035
389,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xox,1,0.418,4,0.206,2,0.175,5,0.124,3,0.077
390,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoy,4,0.442,1,0.291,5,0.133,2,0.091,3,0.042
391,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoz,4,0.534,1,0.236,5,0.103,2,0.089,3,0.037
392,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpa,1,0.434,5,0.161,3,0.154,4,0.133,2,0.119
393,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpb,1,0.626,3,0.163,4,0.129,5,0.054,2,0.027
394,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpc,1,0.328,5,0.235,4,0.218,3,0.176,2,0.042
395,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpd,4,0.423,1,0.301,5,0.138,3,0.078,2,0.060
396,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpe,4,0.358,1,0.326,2,0.134,5,0.128,3,0.055
397,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpf,4,0.648,1,0.229,5,0.057,2,0.038,3,0.029
398,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpg,4,0.458,1,0.200,5,0.195,2,0.136,3,0.010
399,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xph,4,0.544,1,0.294,2,0.118,5,0.037
400,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpi,4,0.628,1,0.174,2,0.126,5,0.051,3,0.020
401,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpj,4,0.410,1,0.256,2,0.179,5,0.128,3,0.026
402,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpk,4,0.573,1,0.211,2,0.122,3,0.055,5,0.039
403,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpl,1,0.474,4,0.279,5,0.168,3,0.042,2,0.037
404,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpm,1,0.650,5,0.241,4,0.080,3,0.015,2,0.015
405,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpn,1,0.411,5,0.329,4,0.096,3,0.096,2,0.068
406,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpo,5,0.298,1,0.266,2,0.255,4,0.160,3,0.021
407,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpp,1,0.420,2,0.233,4,0.193,5,0.133,3,0.020
408,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpq,5,0.354,1,0.286,4,0.252,2,0.102
409,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpr,5,0.320,4,0.280,1,0.180,2,0.160,3,0.060
410,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xps,5,0.364,1,0.312,2,0.182,4,0.117,3,0.026
411,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpt,5,0.337,2,0.307,1,0.257,4,0.099
412,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpu,5,0.488,4,0.225,2,0.175,1,0.112
413,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpv,4,0.637,1,0.205,3,0.073,2,0.047,5,0.038
414,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpw,1,0.486,4,0.403,2,0.067,3,0.028,5,0.016
415,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpx,1,0.346,4,0.323,3,0.211,2,0.068,5,0.053
416,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpy,1,0.599,5,0.157,4,0.145,3,0.079,2,0.021
417,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpz,1,0.473,4,0.284,2,0.135,3,0.081,5,0.027
418,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqa,1,0.539,4,0.333,5,0.064,3,0.034,2,0.030
419,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqb,1,0.422,4,0.412,5,0.067,3,0.052,2,0.047
420,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqc,1,0.527,4,0.290,5,0.088,2,0.063,3,0.031
421,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqd,1,0.444,5,0.259,3,0.148,4,0.111,2,0.037
422,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqe,1,0.537,4,0.213,5,0.139,2,0.065,3,0.046
423,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqf,1,0.430,4,0.409,2,0.086,5,0.054,3,0.022
424,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqg,4,0.535,1,0.279,3,0.093,5,0.047,2,0.047
425,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqh,4,0.433,1,0.389,5,0.067,3,0.056,2,0.056
426,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqi,1,0.560,5,0.157,4,0.142,2,0.090,3,0.052
427,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqj,1,0.408,5,0.350,4,0.146,2,0.058,3,0.039
428,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqk,5,0.349,2,0.225,4,0.202,1,0.147,3,0.078
429,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xql,5,0.373,1,0.246,2,0.162,3,0.120,4,0.099
430,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqm,4,0.442,1,0.261,5,0.152,2,0.139
431,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqn,1,0.288,4,0.231,5,0.173,3,0.154,2,0.154
432,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqo,1,0.417,4,0.375,2,0.167,3,0.042
433,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqp,1,0.524,4,0.232,5,0.122,2,0.085,3,0.037
434,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqq,1,0.402,4,0.283,5,0.228,2,0.076,3,0.011
